event.id,coords.x1,coords.x2,distToRoad
283191674,333540.653566964,5949812.04966858,486.231741455245
283191675,333551.221097854,5949811.67502248,496.467134115259
283191676,333551.891407025,5949830.58281427,492.107032071421
283191677,333540.653566964,5949812.04966858,486.231741455245
283191678,333540.653566964,5949812.04966858,486.231741455245
283191679,333517.527124308,5949793.93808139,469.91058538015
283191680,333530.095962843,5949831.35554649,470.817557179537
283191681,333540.653566964,5949812.04966858,486.231741455245
283191682,333551.221097854,5949811.67502248,496.467134115259
283191683,333495.731506915,5949794.71096991,449.173620046152
283191684,333518.197565111,5949812.84587057,464.531901891497
283191685,333495.731506915,5949794.71096991,449.173620046152
283191686,328839.695512429,5946937.38687235,842.497721558101
283191687,329852.015146739,5947791.55830496,652.168698108894
283191688,331413.131009358,5951650.8699576,74.4075318727719
283191689,331401.907308888,5951651.27321956,63.1765896906104
283191690,331423.715392491,5951632.67125218,85.6435917072892
283191691,331401.907308888,5951651.27321956,63.1765896906104
283191692,331401.267905896,5951633.47775064,63.1816226666392
283191693,331401.907308888,5951651.27321956,63.1765896906104
283191694,331401.267905896,5951633.47775064,63.1816226666392
283191695,331401.267905896,5951633.47775064,63.1816226666392
283191696,331401.907308888,5951651.27321956,63.1765896906104
283191697,331401.907308888,5951651.27321956,63.1765896906104
283191698,331401.907308888,5951651.27321956,63.1765896906104
283191699,331411.812330015,5951614.16680193,74.4180016908661
283191700,331401.267905896,5951633.47775064,63.1816226666392
283191701,331401.267905896,5951633.47775064,63.1816226666392
283191702,331412.491648972,5951633.07448797,74.4126074516346
283191703,331391.343826496,5951651.65278478,52.6062906818759
283191704,331390.024976576,5951614.94963193,52.6165899324795
283191705,331401.267905896,5951633.47775064,63.1816226666392
283191706,331401.267905896,5951633.47775064,63.1816226666392
283191707,331401.267905896,5951633.47775064,63.1816226666392
283191708,329737.254952696,5947052.90090004,616.314134067654
283191709,333262.591094298,5949747.30341205,277.657095400825
283191710,331069.672029003,5947302.15970752,117.079432431316
283191711,326488.295473414,5948081.63769336,154.648116565262
283191712,333647.021003703,5949715.84933487,618.852370298047
283191713,333637.753744473,5949752.9271292,596.929205367284
283191714,333637.08379786,5949734.01933334,602.873665241517
283191715,333637.753744473,5949752.9271292,596.929205367284
283191716,333400.666819191,5949594.29028701,483.755332491366
283191717,333400.666819191,5949594.29028701,483.755332491366
283191718,333400.666819191,5949594.29028701,483.755332491366
283191719,333389.438290753,5949594.68869941,475.969425376974
283191720,333356.413209649,5949595.86065637,453.908216298823
283191721,333389.438290753,5949594.68869941,475.969425376974
283191722,333389.438290753,5949594.68869941,475.969425376974
283191723,333399.995953864,5949575.38251015,497.460960765948
283191724,333389.438290753,5949594.68869941,475.969425376974
283191725,333389.438290753,5949594.68869941,475.969425376974
283191726,329737.254952696,5947052.90090004,616.314134067654
283191727,328829.108563994,5946955.59128401,861.468038778148
283191728,331401.267905896,5951633.47775064,63.1816226666392
283191729,331401.267905896,5951633.47775064,63.1816226666392
283191730,331401.267905896,5951633.47775064,63.1816226666392
283191731,331412.491648972,5951633.07448797,74.4126074516346
283191732,331401.267905896,5951633.47775064,63.1816226666392
283191733,331412.491648972,5951633.07448797,74.4126074516346
283191734,331401.267905896,5951633.47775064,63.1816226666392
283191735,331401.907308888,5951651.27321956,63.1765896906104
283191736,331401.907308888,5951651.27321956,63.1765896906104
283191737,331401.267905896,5951633.47775064,63.1816226666392
283191738,331412.491648972,5951633.07448797,74.4126074516346
283191739,331411.812330015,5951614.16680193,74.4180016908661
283191740,331391.343826496,5951651.65278478,52.6062906818759
283191741,331412.491648972,5951633.07448797,74.4126074516346
283191742,331412.491648972,5951633.07448797,74.4126074516346
283191743,331401.267905896,5951633.47775064,63.1816226666392
283191744,331401.267905896,5951633.47775064,63.1816226666392
283191745,331280.79386522,5950727.95327509,24.4426143661964
283191746,328344.0299854,5946955.46523272,424.15764395096
283191747,330615.10868009,5950603.81210481,685.199065967162
283191748,329850.694894038,5948978.77408512,234.495024120768
283191749,326438.230761645,5946134.49700543,176.523449137874
283191750,326511.455081144,5948117.53479496,176.492448597941
283191751,328897.057921806,5948512.26494745,702.481681971582
283191752,328558.77564655,5945294.92799187,41.9121525941135
283191753,331390.024976576,5951614.94963193,52.6165899324795
283191754,331379.480641192,5951634.26063136,41.3802977490502
283191755,331401.267905896,5951633.47775064,63.1816226666392
283191756,331401.907308888,5951651.27321956,63.1765896906104
283191757,331401.267905896,5951633.47775064,63.1816226666392
283191758,331401.907308888,5951651.27321956,63.1765896906104
283191759,331401.267905896,5951633.47775064,63.1816226666392
283191760,331401.267905896,5951633.47775064,63.1816226666392
283191761,331401.267905896,5951633.47775064,63.1816226666392
283191762,331412.491648972,5951633.07448797,74.4126074516346
283191763,331401.267905896,5951633.47775064,63.1816226666392
283191764,331401.267905896,5951633.47775064,63.1816226666392
283191765,331401.267905896,5951633.47775064,63.1816226666392
283191766,331412.491648972,5951633.07448797,74.4126074516346
283191767,333277.055277396,5946109.70560015,885.342427033294
283191768,334888.62596321,5956482.8666701,1036.03969829979
283191769,329676.92151969,5947834.65358995,616.428260631339
283191770,334747.226825424,5942122.35489046,333.751770909046
283191771,334695.599402491,5942217.70926728,427.763652140794
283191772,333951.134912073,5948647.15080645,1571.70558533107
283191773,333213.635587799,5950844.85043485,901.847392885402
283191774,331401.267905896,5951633.47775064,63.1816226666392
283191775,331391.343826496,5951651.65278478,52.6062906818759
283191776,331412.491648972,5951633.07448797,74.4126074516346
283191777,331413.131009358,5951650.8699576,74.4075318727719
283191778,331391.343826496,5951651.65278478,52.6062906818759
283191779,331401.267905896,5951633.47775064,63.1816226666392
283191780,331412.491648972,5951633.07448797,74.4126074516346
283191781,331391.343826496,5951651.65278478,52.6062906818759
283191782,331411.812330015,5951614.16680193,74.4180016908661
283191783,331401.907308888,5951651.27321956,63.1765896906104
283191784,331401.907308888,5951651.27321956,63.1765896906104
283191785,331401.267905896,5951633.47775064,63.1816226666392
283191786,331401.907308888,5951651.27321956,63.1765896906104
283191787,331525.251098435,5948639.99380282,291.043368150669
283191788,331098.249643356,5951773.55937448,244.707688296249
283191789,332257.279923303,5948763.02094706,1018.61941134791
283191790,329815.244957313,5947086.82682638,676.360184506726
283191791,329577.409382958,5950251.58736319,84.5347013124932
283191792,331458.723886285,5951687.09627278,118.65951373906
283191793,331413.131009358,5951650.8699576,74.4075318727719
283191794,331401.267905896,5951633.47775064,63.1816226666392
283191795,331401.267905896,5951633.47775064,63.1816226666392
283191796,331412.491648972,5951633.07448797,74.4126074516346
283191797,331401.267905896,5951633.47775064,63.1816226666392
283191798,331412.491648972,5951633.07448797,74.4126074516346
283191799,331401.267905896,5951633.47775064,63.1816226666392
283191800,331413.131009358,5951650.8699576,74.4075318727719
283191801,331400.588541671,5951614.57006534,63.1869716406619
283191802,331401.267905896,5951633.47775064,63.1816226666392
283191803,331401.267905896,5951633.47775064,63.1816226666392
283191804,331401.267905896,5951633.47775064,63.1816226666392
283191805,331379.480641192,5951634.26063136,41.3802977490502
283191806,331413.810331221,5951669.77764449,74.4021405069435
283191807,331401.267905896,5951633.47775064,63.1816226666392
283191808,331401.267905896,5951633.47775064,63.1816226666392
283191809,331412.491648972,5951633.07448797,74.4126074516346
283191810,332756.693762479,5949469.07042922,499.753129824881
283191811,327600.312283273,5948040.69823231,881.367585281555
283191812,331510.113167003,5948826.51552775,269.765810802823
283191813,331282.138190753,5948611.96993183,48.9862357577617
283191814,331522.083389802,5949160.17974632,270.731787079395
283191815,331400.588541671,5951614.57006534,63.1869716406619
283191816,331401.907308888,5951651.27321956,63.1765896906104
283191817,331412.491648972,5951633.07448797,74.4126074516346
283191818,331401.267905896,5951633.47775064,63.1816226666392
283191819,331413.131009358,5951650.8699576,74.4075318727719
283191820,331401.267905896,5951633.47775064,63.1816226666392
283191821,331401.267905896,5951633.47775064,63.1816226666392
283191822,331401.907308888,5951651.27321956,63.1765896906104
283191823,331401.267905896,5951633.47775064,63.1816226666392
283191824,331401.267905896,5951633.47775064,63.1816226666392
283191825,331401.267905896,5951633.47775064,63.1816226666392
283191826,331401.267905896,5951633.47775064,63.1816226666392
283191827,331401.267905896,5951633.47775064,63.1816226666392
283191828,331401.267905896,5951633.47775064,63.1816226666392
283191829,331401.267905896,5951633.47775064,63.1816226666392
283191830,331401.267905896,5951633.47775064,63.1816226666392
283191831,331401.267905896,5951633.47775064,63.1816226666392
283191832,332732.889223123,5950657.050027,663.08868583987
283191833,329050.9932001,5948506.66011819,548.479813363261
283191834,328109.797469772,5950806.25752852,1616.19399049363
283191835,329737.254952696,5947052.90090004,616.314134067654
283191836,334167.433562405,5949770.93848173,1107.33799180006
283191837,326718.108337102,5951618.09688745,1016.40552001209
283191838,325636.689081406,5948614.34323056,715.692526943242
283191839,325636.689081406,5948614.34323056,715.692526943242
283191840,325626.118505267,5948614.73564049,726.270380157442
283191841,325362.326465258,5948939.72073599,474.219162424723
283191842,325386.89729471,5949013.42685417,399.150624911039
283191843,325373.556937822,5948939.30315468,473.950426639921
283191844,325352.460823121,5948976.84059055,437.770756055958
283191845,325374.259940807,5948958.21037384,455.035553294498
283191846,325363.029513499,5948958.62795439,455.304287086424
283191847,325374.259940807,5948958.21037384,455.035553294498
283191848,325363.691207377,5948976.42298386,437.502050998555
283191849,325374.259940807,5948958.21037384,455.035553294498
283191850,325351.799086648,5948959.04556181,455.572994019744
283191851,325363.029513499,5948958.62795439,455.304287086424
283191852,325351.799086648,5948959.04556181,455.572994019744
283191853,325363.029513499,5948958.62795439,455.304287086424
283191854,330062.455756904,5949639.30603846,422.091801243833
283191855,331335.545151542,5952563.51390279,333.4075236974
283191856,331401.267905896,5951633.47775064,63.1816226666392
283191857,331413.131009358,5951650.8699576,74.4075318727719
283191858,331401.267905896,5951633.47775064,63.1816226666392
283191859,331389.345571243,5951596.04194776,52.6218977842324
283191860,331401.267905896,5951633.47775064,63.1816226666392
283191861,331401.267905896,5951633.47775064,63.1816226666392
283191862,331401.267905896,5951633.47775064,63.1816226666392
283191863,331401.267905896,5951633.47775064,63.1816226666392
283191864,331413.131009358,5951650.8699576,74.4075318727719
283191865,331400.588541671,5951614.57006534,63.1869716406619
283191866,331401.907308888,5951651.27321956,63.1765896906104
283191867,331401.267905896,5951633.47775064,63.1816226666392
283191868,331401.267905896,5951633.47775064,63.1816226666392
283191869,331401.267905896,5951633.47775064,63.1816226666392
283191870,331412.491648972,5951633.07448797,74.4126074516346
283191871,331401.267905896,5951633.47775064,63.1816226666392
283191872,331401.267905896,5951633.47775064,63.1816226666392
283191873,331401.267905896,5951633.47775064,63.1816226666392
283191874,331413.131009358,5951650.8699576,74.4075318727719
283191875,331412.491648972,5951633.07448797,74.4126074516346
283191876,331401.267905896,5951633.47775064,63.1816226666392
283191877,331411.133012554,5951595.25911631,74.4233974103218
283191878,331391.343826496,5951651.65278478,52.6062906818759
283191879,331412.491648972,5951633.07448797,74.4126074516346
283191880,331401.267905896,5951633.47775064,63.1816226666392
283191881,331400.588541671,5951614.57006534,63.1869716406619
283191882,331401.267905896,5951633.47775064,63.1816226666392
283191883,331401.907308888,5951651.27321956,63.1765896906104
283191884,331390.704383406,5951633.85731653,52.6112835613
283191885,331412.491648972,5951633.07448797,74.4126074516346
283191886,331401.267905896,5951633.47775064,63.1816226666392
283191887,331401.907308888,5951651.27321956,63.1765896906104
283191888,331401.267905896,5951633.47775064,63.1816226666392
283191889,331401.267905896,5951633.47775064,63.1816226666392
283191890,331401.267905896,5951633.47775064,63.1816226666392
283191891,331401.907308888,5951651.27321956,63.1765896906104
283191892,331424.354710272,5951650.4667225,85.6384735256414
283191893,332979.896753345,5950166.05270218,192.045360430328
283191894,332979.896753345,5950166.05270218,192.045360430328
283191895,331185.420676258,5947761.27697366,17.8379326819093
283191896,332050.744402677,5950681.4082704,697.58559362842
283191897,333077.655103498,5950125.82603821,170.37353623731
283191898,331188.083631453,5949988.48035015,90.3877038112831
283191899,330732.586978988,5950506.02690403,564.25888223578
283191900,331403.266044647,5951689.08859229,63.1658989702444
283191901,331403.266044647,5951689.08859229,63.1658989702444
283191902,331390.704383406,5951633.85731653,52.6112835613
283191903,331401.907308888,5951651.27321956,63.1765896906104
283191904,331401.267905896,5951633.47775064,63.1816226666392
283191905,331401.267905896,5951633.47775064,63.1816226666392
283191906,331401.267905896,5951633.47775064,63.1816226666392
283191907,331401.907308888,5951651.27321956,63.1765896906104
283191908,331401.267905896,5951633.47775064,63.1816226666392
283191909,331401.267905896,5951633.47775064,63.1816226666392
283191910,331413.131009358,5951650.8699576,74.4075318727719
283191911,331390.704383406,5951633.85731653,52.6112835613
283191912,331400.588541671,5951614.57006534,63.1869716406619
283191913,331412.491648972,5951633.07448797,74.4126074516346
283191914,331401.907308888,5951651.27321956,63.1765896906104
283191915,331401.267905896,5951633.47775064,63.1816226666392
283191916,331401.267905896,5951633.47775064,63.1816226666392
283191917,331412.491648972,5951633.07448797,74.4126074516346
283191918,331293.339010239,5950764.25287102,13.2193678322905
283191919,327478.429117324,5946522.75140862,420.805967394371
283191920,331069.689203577,5949454.84455565,191.128895108344
283191921,332428.586098384,5941499.40952232,174.623615074315
283191922,331618.043638044,5946614.29386652,455.561279415631
283191923,329708.927054215,5947184.22614302,734.898773564605
283191924,329888.877185678,5947585.30931705,856.697036026043
283191925,332940.329593248,5949053.83222295,908.212953458481
283191926,332991.79657474,5950184.5610458,211.71640921243
283191927,332981.2025571,5950202.75600368,228.678818804742
283191928,332991.79657474,5950184.5610458,211.71640921243
283191929,332991.123933915,5950165.65328389,192.844631991443
283191930,332991.123933915,5950165.65328389,192.844631991443
283191931,333002.996325709,5950201.98068963,230.230354999942
283191932,332991.123933915,5950165.65328389,192.844631991443
283191933,332980.56943943,5950184.96046336,210.91714174004
283191934,332981.2025571,5950202.75600368,228.678818804742
283191935,332991.79657474,5950184.5610458,211.71640921243
283191936,333002.363290728,5950184.18514795,212.469925002651
283191937,333001.690692499,5950165.27738534,193.6079985876
283191938,332991.123933915,5950165.65328389,192.844631991443
283191939,332980.56943943,5950184.96046336,210.91714174004
283191940,332991.79657474,5950184.5610458,211.71640921243
283191941,332991.79657474,5950184.5610458,211.71640921243
283191942,333066.42783164,5950126.22524768,168.364453558372
283191943,331325.740807035,5948610.40391314,92.6167775411124
283191944,329748.513847176,5947071.42529395,637.485223848581
283191945,329730.050048698,5947164.52842761,721.020540238572
283191946,329708.241882863,5947165.31866278,716.349552674225
283191947,329784.216036358,5947143.63382931,717.471021992481
283191948,329730.735132221,5947183.43590931,739.452578427641
283191949,328972.781611205,5947266.64419712,978.753852929938
283191950,328972.781611205,5947266.64419712,978.753852929938
283191951,328961.547309876,5947267.05309097,985.638026991173
283191952,328972.781611205,5947266.64419712,978.753852929938
283191953,328972.781611205,5947266.64419712,978.753852929938
283191954,328961.547309876,5947267.05309097,985.638026991173
283191955,328972.781611205,5947266.64419712,978.753852929938
283191956,328961.547309876,5947267.05309097,985.638026991173
283191957,328950.973850212,5947267.4379568,984.889198429658
283191958,328972.781611205,5947266.64419712,978.753852929938
283191959,328960.859115921,5947248.14565963,970.802987382303
283191960,328960.170923484,5947229.23822873,956.112173547249
283191961,330864.43763267,5949870.94463525,409.983814078324
283191962,331411.812330015,5951614.16680193,74.4180016908661
283191963,331401.907308888,5951651.27321956,63.1765896906104
283191964,331401.267905896,5951633.47775064,63.1816226666392
283191965,331401.267905896,5951633.47775064,63.1816226666392
283191966,331399.269780096,5951577.86691275,63.1973591688049
283191967,331401.267905896,5951633.47775064,63.1816226666392
283191968,331401.907308888,5951651.27321956,63.1765896906104
283191969,331401.267905896,5951633.47775064,63.1816226666392
283191970,329747.828860373,5947052.51781333,619.418496096069
283191971,336553.190747938,5951190.61931701,254.557263274674
283191972,331258.168480308,5947944.64259457,48.3001332834516
283191973,331417.093206854,5946546.88330504,257.152405296431
283191974,331451.456178473,5946582.40108039,290.222086569297
283191975,331462.053893886,5946564.20279767,301.464374458501
283191976,331307.93411451,5948722.40815573,71.1280433234723
283191977,331390.704383406,5951633.85731653,52.6112835613
283191978,331411.812330015,5951614.16680193,74.4180016908661
283191979,331412.491648972,5951633.07448797,74.4126074516346
283191980,331401.267905896,5951633.47775064,63.1816226666392
283191981,331466.610832412,5951612.19831347,129.251846687959
283191982,331642.890423831,5951605.87029152,305.644973293072
283191983,331450.818029429,5946564.60570628,290.221288352381
283191984,333120.561212929,5950402.7075191,450.028215082369
283191985,331949.1099928,5945989.9462268,48.1875293147025
283191986,331301.942209273,5948555.57623552,70.6382588076245
283191987,331224.969323015,5951620.88345145,112.54568512153
283191988,331401.267905896,5951633.47775064,63.1816226666392
283191989,331400.588541671,5951614.57006534,63.1869716406619
283191990,331391.343826496,5951651.65278478,52.6062906818759
283191991,331401.267905896,5951633.47775064,63.1816226666392
283191992,331425.033986866,5951669.37441014,85.6330368942553
283191993,329151.496625619,5950359.50386924,513.854383656905
283191994,329119.164611318,5950379.61325164,546.848171509292
283191995,329107.937762299,5950380.02194208,558.082420267259
283191996,329118.476345717,5950360.7057464,546.896422223763
283191997,329107.249451435,5950361.1144376,558.13071624363
283191998,329107.937762299,5950380.02194208,558.082420267259
283191999,329107.937762299,5950380.02194208,558.082420267259
283192000,329107.937762299,5950380.02194208,558.082420267259
283192001,329107.937762299,5950380.02194208,558.082420267259
283192002,329088.169179354,5950436.42566456,581.636298785004
283192003,329107.937762299,5950380.02194208,558.082420267259
283192004,329107.249451435,5950361.1144376,558.13071624363
283192005,329108.585585674,5950397.81724081,558.108524801138
283192006,329119.164611318,5950379.61325164,546.848171509292
283192007,329148.136941778,5950267.19075074,514.089289158793
283192008,329117.788081633,5950341.79824159,546.944671436359
283192009,329107.937762299,5950380.02194208,558.082420267259
283192010,329107.937762299,5950380.02194208,558.082420267259
283192011,329097.371316573,5950380.40661646,568.655831283527
283192012,329118.476345717,5950360.7057464,546.896422223763
283192013,329094.658402893,5950305.88880997,568.846333436534
283192014,329093.97005541,5950286.98130789,568.894666093108
283192015,329128.36728765,5950323.59427755,535.755699667722
283192016,331720.136571354,5951603.09942679,382.94079657552
283192017,328828.718654165,5953600.95553316,1854.69771446276
283192018,331418.409646102,5946583.58625947,257.15430846663
283192019,330020.554352329,5949102.92209385,399.726754027325
283192020,331292.708521362,5948611.59025373,59.56333741122
283192021,331359.497381525,5951078.15246381,41.5356547741843
283192022,331413.810331221,5951669.77764449,74.4021405069435
283192023,331413.131009358,5951650.8699576,74.4075318727719
283192024,331392.023236233,5951670.56047023,52.6009871844484
283192025,331380.799581892,5951670.96378361,41.3700892404005
283192026,331391.343826496,5951651.65278478,52.6062906818759
283192027,331414.489654581,5951688.68533181,74.396750621272
283192028,331401.907308888,5951651.27321956,63.1765896906104
283192029,331401.907308888,5951651.27321956,63.1765896906104
283192030,330043.860447619,5949436.17820867,410.896686915496
283192031,338913.68427816,5935482.7072665,881.688323030709
283192032,331030.631778746,5947136.51616733,150.165861586867
283192033,332050.29148084,5951906.43231383,634.237788820161
283192034,331412.491648972,5951633.07448797,74.4126074516346
283192035,331412.491648972,5951633.07448797,74.4126074516346
283192036,331401.267905896,5951633.47775064,63.1816226666392
283192037,331390.704383406,5951633.85731653,52.6112835613
283192038,331401.267905896,5951633.47775064,63.1816226666392
283192039,331401.267905896,5951633.47775064,63.1816226666392
283192040,332159.169509668,5951568.44332052,822.940339967172
283192041,332159.169509668,5951568.44332052,822.940339967172
283192042,331450.139997523,5946545.69812171,290.220441683396
283192043,331405.840028593,5946528.35503157,246.569611877576
283192044,331303.939498062,5948611.18687184,70.8015074863604
283192045,331282.138190753,5948611.96993183,48.9862357577617
283192046,331282.817359736,5948630.87754759,49.041831072849
283192047,331270.228002176,5948593.46575132,37.6924257368352
283192048,331785.265441272,5946663.98790879,620.897256998611
283192049,331427.650997022,5946527.57273392,268.394605168741
283192050,331417.093206854,5946546.88330504,257.152405296431
283192051,331439.565024094,5946546.07735507,279.638670530353
283192052,331429.64546668,5946583.18327249,268.397353527583
283192053,331419.765983349,5946621.40142636,257.156275142863
283192054,331430.323589314,5946602.09085646,268.398290886553
283192055,331419.765983349,5946621.40142636,257.156275142863
283192056,331431.001713444,5946620.99844086,268.399229725724
283192057,331419.087813977,5946602.4938427,257.155291064559
283192058,331430.323589314,5946602.09085646,268.398290886553
283192059,331430.323589314,5946602.09085646,268.398290886553
283192060,331430.323589314,5946602.09085646,268.398290886553
283192061,331429.007234981,5946565.38789974,268.396472659576
283192062,331440.24309858,5946564.98493894,279.639559777123
283192063,331429.64546668,5946583.18327249,268.397353527583
283192064,331440.24309858,5946564.98493894,279.639559777123
283192065,331371.253321157,5948330.35816494,147.506767803271
283192066,331986.217333935,5951649.24695361,647.177180784406
283192067,331087.224151453,5960627.60587517,2942.00772133865
283192068,331506.385045166,5946877.7737131,334.543615556896
283192069,331405.840028593,5946528.35503157,246.569611877576
283192070,331595.555630492,5946596.16769296,433.736463338744
283192071,331361.557158413,5946529.9436445,202.258255820426
283192072,331341.103140875,5946568.54140333,180.435831922956
283192073,331329.867281168,5946568.94460135,169.192740205168
283192074,331340.4246672,5946549.63382602,180.434543509822
283192075,331341.103140875,5946568.54140333,180.435831922956
283192076,331340.4246672,5946549.63382602,180.434543509822
283192077,331351.67806806,5946568.16194741,191.017564827408
283192078,331319.948638955,5946606.05076881,157.952328866403
283192079,331351.67806806,5946568.16194741,191.017564827408
283192080,331341.103140875,5946568.54140333,180.435831922956
283192081,331329.867281168,5946568.94460135,169.192740205168
283192082,331329.867281168,5946568.94460135,169.192740205168
283192083,331329.867281168,5946568.94460135,169.192740205168
283192084,331412.491648972,5951633.07448797,74.4126074516346
283192085,331401.267905896,5951633.47775064,63.1816226666392
283192086,331401.267905896,5951633.47775064,63.1816226666392
283192087,331401.267905896,5951633.47775064,63.1816226666392
283192088,331413.131009358,5951650.8699576,74.4075318727719
283192089,331444.144290451,5951594.07320098,107.455968799816
283192090,330212.013462662,5950117.22599705,554.251458009845
283192091,332539.999344382,5947100.3054716,1298.09364810115
283192092,327781.231792869,5947254.47825925,157.399079157886
283192093,333669.878150594,5947858.63975565,1527.50768631542
283192094,320711.964457733,5948725.11957706,1267.95413870491
283192095,320723.917321486,5948743.59777137,1246.13044440529
283192096,331253.792015748,5946293.2644099,103.033519421173
283192097,331341.103140875,5946568.54140333,180.435831922956
283192098,331340.4246672,5946549.63382602,180.434543509822
283192099,331340.4246672,5946549.63382602,180.434543509822
283192100,331341.103140875,5946568.54140333,180.435831922956
283192101,331341.103140875,5946568.54140333,180.435831922956
283192102,331341.103140875,5946568.54140333,180.435831922956
283192103,331341.103140875,5946568.54140333,180.435831922956
283192104,331341.103140875,5946568.54140333,180.435831922956
283192105,331350.999636965,5946549.25436939,191.016318992025
283192106,331340.4246672,5946549.63382602,180.434543509822
283192107,331341.103140875,5946568.54140333,180.435831922956
283192108,331439.565024094,5946546.07735507,279.638670530353
283192109,331438.886951104,5946527.16977164,279.637782763866
283192110,331372.793109899,5946529.54052407,213.501436482152
283192111,331350.321207368,5946530.34679181,191.015074637542
283192112,331333.031033583,5950948.80624133,19.7676773616139
283192113,330211.329653129,5950098.318423,554.207663141668
283192114,331445.502660587,5951631.88857704,107.444912574773
283192115,331425.033986866,5951669.37441014,85.6330368942553
283192116,331401.267905896,5951633.47775064,63.1816226666392
283192117,331265.569785947,5950617.13530001,35.6462239202546
283192118,333698.257823629,5948043.60880893,1667.01054027158
283192119,331339.746195024,5946530.72624913,180.433256577694
283192120,331328.510244835,5946531.12944864,169.190074382095
283192121,331328.510244835,5946531.12944864,169.190074382095
283192122,331329.188762253,5946550.03702478,169.191406553065
283192123,331329.867281168,5946568.94460135,169.192740205168
283192124,331341.103140875,5946568.54140333,180.435831922956
283192125,331341.103140875,5946568.54140333,180.435831922956
283192126,331341.103140875,5946568.54140333,180.435831922956
283192127,331329.188762253,5946550.03702478,169.191406553065
283192128,331351.67806806,5946568.16194741,191.017564827408
283192129,331350.999636965,5946549.25436939,191.016318992025
283192130,331276.327412833,5946607.61647939,114.303012645786
283192131,331341.103140875,5946568.54140333,180.435831922956
283192132,331341.103140875,5946568.54140333,180.435831922956
283192133,331288.713690555,5948500.36898923,59.2365866929548
283192134,331278.143109417,5948500.74867145,48.6592345104328
283192135,333599.780315209,5948064.91376963,1737.40518691427
283192136,331134.864988713,5948821.06027944,105.098670429669
283192137,331411.812330015,5951614.16680193,74.4180016908661
283192138,332165.813232167,5951754.18403313,818.927238554392
283192139,331090.014442448,5950938.61370992,222.720853517254
283192140,329825.330460819,5950705.88080152,371.748390669049
283192141,329305.07160783,5946085.20906209,209.003171112729
283192142,331450.818029429,5946564.60570628,290.221288352381
283192143,331383.368123467,5946529.16114116,224.083253100065
283192144,332008.709831751,5947360.92691221,819.253245082948
283192145,333688.994348485,5948099.6175106,1719.95748738084
283192146,333739.648596328,5948895.1733123,1248.45993840475
283192147,333739.648596328,5948895.1733123,1248.45993840475
283192148,333623.885058731,5949678.80602705,613.117615199903
283192149,333635.783317476,5949697.31596615,615.910025852087
283192150,333635.783317476,5949697.31596615,615.910025852087
283192151,333624.555046256,5949697.7138209,605.537337652812
283192152,333623.885058731,5949678.80602705,613.117615199903
283192153,333624.555046256,5949697.7138209,605.537337652812
283192154,333624.555046256,5949697.7138209,605.537337652812
283192155,333613.326775472,5949698.11170253,595.195956124229
283192156,333624.555046256,5949697.7138209,605.537337652812
283192157,333623.885058731,5949678.80602705,613.117615199903
283192158,333623.254483586,5949661.01045678,620.694397333422
283192159,333623.885058731,5949678.80602705,613.117615199903
283192160,331407.053640425,5951168.87694228,85.7774467071328
283192161,331391.343826496,5951651.65278478,52.6062906818759
283192162,331413.810331221,5951669.77764449,74.4021405069435
283192163,331369.575927994,5951671.36712386,30.1391907672443
283192164,331499.621983535,5951611.01278621,162.284277342783
283192165,329868.552594609,5950073.97669294,212.507675953177
283192166,320766.542737088,5943785.63184187,1394.87165963686
283192167,329195.322721438,5950655.26139704,550.370513250271
283192168,332753.359405403,5949988.14123817,0.149884789575536
283192169,331078.033736634,5948767.42140402,160.131078872093
283192170,326731.384900987,5947496.87964242,418.970747292027
283192171,327902.907208492,5949978.56666985,1498.31102610537
283192172,331458.044741335,5951668.18858251,118.665082024407
283192173,331412.491648972,5951633.07448797,74.4126074516346
283192174,331401.267905896,5951633.47775064,63.1816226666392
283192175,331413.131009358,5951650.8699576,74.4075318727719
283192176,331401.267905896,5951633.47775064,63.1816226666392
283192177,331401.267905896,5951633.47775064,63.1816226666392
283192178,331423.715392491,5951632.67125218,85.6435917072892
283192179,331412.491648972,5951633.07448797,74.4126074516346
283192180,331401.267905896,5951633.47775064,63.1816226666392
283192181,331434.918193889,5951650.08723166,96.2087710675721
283192182,331434.278916207,5951632.29176068,96.2139293459071
283192183,331434.278916207,5951632.29176068,96.2139293459071
283192184,331323.892265953,5951319.98099196,2.79789903721353
283192185,333600.450043621,5948083.82152841,1752.87229259044
283192186,333611.682175912,5948083.42369003,1746.45253772404
283192187,331401.907308888,5951651.27321956,63.1765896906104
283192188,331413.131009358,5951650.8699576,74.4075318727719
283192189,331412.491648972,5951633.07448797,74.4126074516346
283192190,331401.267905896,5951633.47775064,63.1816226666392
283192191,331401.267905896,5951633.47775064,63.1816226666392
283192192,331411.812330015,5951614.16680193,74.4180016908661
283192193,331423.715392491,5951632.67125218,85.6435917072892
283192194,331416.415043382,5946527.97572309,257.151427052374
283192195,331341.103140875,5946568.54140333,180.435831922956
283192196,331341.103140875,5946568.54140333,180.435831922956
283192197,331341.103140875,5946568.54140333,180.435831922956
283192198,331340.4246672,5946549.63382602,180.434543509822
283192199,331329.867281168,5946568.94460135,169.192740205168
283192200,331329.867281168,5946568.94460135,169.192740205168
283192201,331440.24309858,5946564.98493894,279.639559777123
